element,wavelength,intensity,persistence,type,spectrum_region
Actinium,2847.16,100.0,0,Actinides,Ultraviolet
Actinium,2994.17,130.0,0,Actinides,Ultraviolet
Actinium,3043.3,300.0,0,Actinides,Ultraviolet
Actinium,3069.36,130.0,0,Actinides,Ultraviolet
Actinium,3112.83,130.0,0,Actinides,Ultraviolet
Actinium,3153.09,300.0,0,Actinides,Ultraviolet
Actinium,3154.41,300.0,0,Actinides,Ultraviolet
Actinium,3164.81,150.0,0,Actinides,Ultraviolet
Actinium,3230.59,130.0,0,Actinides,Ultraviolet
Actinium,3260.91,300.0,0,Actinides,Ultraviolet
Actinium,3383.53,130.0,0,Actinides,Ultraviolet
Actinium,3413.84,130.0,0,Actinides,Ultraviolet
Actinium,3417.77,200.0,0,Actinides,Ultraviolet
Actinium,3481.16,300.0,0,Actinides,Ultraviolet
Actinium,3489.53,130.0,0,Actinides,Ultraviolet
Actinium,3554.99,130.0,0,Actinides,Ultraviolet
Actinium,3565.59,700.0,1,Actinides,Ultraviolet
Actinium,3756.67,150.0,0,Actinides,Ultraviolet
Actinium,3799.82,70.0,0,Actinides,Ultraviolet
Actinium,3863.12,700.0,1,Actinides,Ultraviolet
Actinium,3885.56,400.0,1,Actinides,Ultraviolet
Actinium,4034.63,200.0,0,Actinides,Visible light
Actinium,4061.6,150.0,0,Actinides,Visible light
Actinium,4063.1,200.0,0,Actinides,Visible light
Actinium,4088.44,1000.0,1,Actinides,Visible light
Actinium,4168.4,700.0,1,Actinides,Visible light
Actinium,4179.98,1000.0,1,Actinides,Visible light
Actinium,4183.12,500.0,1,Actinides,Visible light
Actinium,4194.4,400.0,1,Actinides,Visible light
Actinium,4209.69,100.0,0,Actinides,Visible light
Actinium,4359.13,130.0,0,Actinides,Visible light
Actinium,4384.53,300.0,1,Actinides,Visible light
Actinium,4386.41,500.0,1,Actinides,Visible light
Actinium,4396.71,400.0,1,Actinides,Visible light
Actinium,4462.73,400.0,1,Actinides,Visible light
Actinium,4507.2,700.0,1,Actinides,Visible light
Actinium,4605.45,300.0,0,Actinides,Visible light
Actinium,4613.93,300.0,1,Actinides,Visible light
Actinium,4705.78,200.0,0,Actinides,Visible light
Actinium,4716.58,500.0,1,Actinides,Visible light
Actinium,4720.16,300.0,0,Actinides,Visible light
Actinium,4812.22,200.0,0,Actinides,Visible light
Actinium,5258.24,300.0,1,Actinides,Visible light
Actinium,5569.26,200.0,0,Actinides,Visible light
Actinium,5732.05,70.0,0,Actinides,Visible light
Actinium,5758.97,130.0,0,Actinides,Visible light
Actinium,5910.85,300.0,1,Actinides,Visible light
Actinium,6164.75,200.0,0,Actinides,Visible light
Actinium,6167.83,30.0,0,Actinides,Visible light
Actinium,6242.83,100.0,0,Actinides,Visible light
Actinium,6359.86,300.0,1,Actinides,Visible light
Actinium,6691.27,200.0,1,Actinides,Visible light
Actinium,7290.4,300.0,1,Actinides,Infrared
Actinium,7866.1,200.0,0,Actinides,Infrared
Actinium,2847.16,100.0,0,Actinides,Ultraviolet
Actinium,2994.17,130.0,0,Actinides,Ultraviolet
Actinium,3043.3,300.0,0,Actinides,Ultraviolet
Actinium,3069.36,130.0,0,Actinides,Ultraviolet
Actinium,3112.83,130.0,0,Actinides,Ultraviolet
Actinium,3153.09,300.0,0,Actinides,Ultraviolet
Actinium,3154.41,300.0,0,Actinides,Ultraviolet
Actinium,3164.81,150.0,0,Actinides,Ultraviolet
Actinium,3230.59,130.0,0,Actinides,Ultraviolet
Actinium,3260.91,300.0,0,Actinides,Ultraviolet
Actinium,3383.53,130.0,0,Actinides,Ultraviolet
Actinium,3413.84,130.0,0,Actinides,Ultraviolet
Actinium,3417.77,200.0,0,Actinides,Ultraviolet
Actinium,3481.16,300.0,0,Actinides,Ultraviolet
Actinium,3489.53,130.0,0,Actinides,Ultraviolet
Actinium,3554.99,130.0,0,Actinides,Ultraviolet
Actinium,3565.59,700.0,1,Actinides,Ultraviolet
Actinium,3756.67,150.0,0,Actinides,Ultraviolet
Actinium,3799.82,70.0,0,Actinides,Ultraviolet
Actinium,3863.12,700.0,1,Actinides,Ultraviolet
Actinium,3885.56,400.0,1,Actinides,Ultraviolet
Actinium,4034.63,200.0,0,Actinides,Visible light
Actinium,4061.6,150.0,0,Actinides,Visible light
Actinium,4063.1,200.0,0,Actinides,Visible light
Actinium,4088.44,1000.0,1,Actinides,Visible light
Actinium,4168.4,700.0,1,Actinides,Visible light
Actinium,4179.98,1000.0,1,Actinides,Visible light
Actinium,4183.12,500.0,1,Actinides,Visible light
Actinium,4194.4,400.0,1,Actinides,Visible light
Actinium,4209.69,100.0,0,Actinides,Visible light
Actinium,4359.13,130.0,0,Actinides,Visible light
Actinium,4384.53,300.0,1,Actinides,Visible light
Actinium,4386.41,500.0,1,Actinides,Visible light
Actinium,4396.71,400.0,1,Actinides,Visible light
Actinium,4462.73,400.0,1,Actinides,Visible light
Actinium,4507.2,700.0,1,Actinides,Visible light
Actinium,4605.45,300.0,0,Actinides,Visible light
Actinium,4613.93,300.0,1,Actinides,Visible light
Actinium,4705.78,200.0,0,Actinides,Visible light
Actinium,4716.58,500.0,1,Actinides,Visible light
Actinium,4720.16,300.0,0,Actinides,Visible light
Actinium,4812.22,200.0,0,Actinides,Visible light
Actinium,5258.24,300.0,1,Actinides,Visible light
Actinium,5569.26,200.0,0,Actinides,Visible light
Actinium,5732.05,70.0,0,Actinides,Visible light
Actinium,5758.97,130.0,0,Actinides,Visible light
Actinium,5910.85,300.0,1,Actinides,Visible light
Actinium,6164.75,200.0,0,Actinides,Visible light
Actinium,6167.83,30.0,0,Actinides,Visible light
Actinium,6242.83,100.0,0,Actinides,Visible light
Actinium,6359.86,300.0,1,Actinides,Visible light
Actinium,6691.27,200.0,1,Actinides,Visible light
Actinium,7290.4,300.0,1,Actinides,Infrared
Actinium,7866.1,200.0,0,Actinides,Infrared
Gold,2000.792,150.0,0,Transition Metals,Ultraviolet
Gold,2012.0,1000.0,1,Transition Metals,Ultraviolet
Gold,2021.38,250.0,1,Transition Metals,Ultraviolet
Gold,2044.587,150.0,0,Transition Metals,Ultraviolet
Gold,2082.077,400.0,1,Transition Metals,Ultraviolet
Gold,2110.685,500.0,1,Transition Metals,Ultraviolet
Gold,2228.915,200.0,0,Transition Metals,Ultraviolet
Gold,2248.562,400.0,0,Transition Metals,Ultraviolet
Gold,2263.627,700.0,1,Transition Metals,Ultraviolet
Gold,2304.684,250.0,0,Transition Metals,Ultraviolet
Gold,2352.65,15.0,0,Transition Metals,Ultraviolet
Gold,2387.75,11.0,0,Transition Metals,Ultraviolet
Gold,2427.95,250.0,1,Transition Metals,Ultraviolet
Gold,2533.518,400.0,0,Transition Metals,Ultraviolet
Gold,2552.658,100.0,0,Transition Metals,Ultraviolet
Gold,2616.393,400.0,0,Transition Metals,Ultraviolet
Gold,2641.48,25.0,0,Transition Metals,Ultraviolet
Gold,2675.954,300.0,1,Transition Metals,Ultraviolet
Gold,2748.253,100.0,1,Transition Metals,Ultraviolet
Gold,2780.822,9.0,0,Transition Metals,Ultraviolet
Gold,2802.036,600.0,1,Transition Metals,Ultraviolet
Gold,2819.793,200.0,0,Transition Metals,Ultraviolet
Gold,2822.546,1000.0,1,Transition Metals,Ultraviolet
Gold,2825.437,400.0,0,Transition Metals,Ultraviolet
Gold,2837.848,120.0,0,Transition Metals,Ultraviolet
Gold,2846.92,400.0,0,Transition Metals,Ultraviolet
Gold,2883.446,25.0,0,Transition Metals,Ultraviolet
Gold,2891.961,25.0,0,Transition Metals,Ultraviolet
Gold,2893.247,400.0,1,Transition Metals,Ultraviolet
Gold,2907.042,20.0,0,Transition Metals,Ultraviolet
Gold,2913.517,40.0,0,Transition Metals,Ultraviolet
Gold,2918.235,400.0,1,Transition Metals,Ultraviolet
Gold,2954.222,200.0,0,Transition Metals,Ultraviolet
Gold,2990.268,200.0,0,Transition Metals,Ultraviolet
Gold,2994.8,400.0,1,Transition Metals,Ultraviolet
Gold,3029.204,30.0,1,Transition Metals,Ultraviolet
Gold,3065.424,25.0,0,Transition Metals,Ultraviolet
Gold,3122.784,150.0,1,Transition Metals,Ultraviolet
Gold,3194.72,9.0,0,Transition Metals,Ultraviolet
Gold,3230.632,25.0,0,Transition Metals,Ultraviolet
Gold,3308.305,25.0,0,Transition Metals,Ultraviolet
Gold,3309.638,25.0,0,Transition Metals,Ultraviolet
Gold,3557.365,25.0,0,Transition Metals,Ultraviolet
Gold,3586.731,25.0,0,Transition Metals,Ultraviolet
Gold,3611.568,9.0,0,Transition Metals,Ultraviolet
Gold,3631.311,9.0,0,Transition Metals,Ultraviolet
Gold,3637.905,25.0,0,Transition Metals,Ultraviolet
Gold,3645.016,9.0,0,Transition Metals,Ultraviolet
Gold,3650.739,9.0,0,Transition Metals,Ultraviolet
Gold,3709.622,9.0,0,Transition Metals,Ultraviolet
Gold,3796.007,9.0,0,Transition Metals,Ultraviolet
Gold,3897.865,40.0,0,Transition Metals,Ultraviolet
Gold,3909.383,25.0,0,Transition Metals,Ultraviolet
Gold,4040.931,40.0,0,Transition Metals,Visible light
Gold,4065.068,60.0,0,Transition Metals,Visible light
Gold,4315.11,20.0,0,Transition Metals,Visible light
Gold,4437.269,11.0,0,Transition Metals,Visible light
Gold,4488.253,25.0,0,Transition Metals,Visible light
Gold,4607.512,80.0,0,Transition Metals,Visible light
Gold,4792.583,50.0,0,Transition Metals,Visible light
Gold,5230.259,25.0,0,Transition Metals,Visible light
Gold,5837.374,25.0,0,Transition Metals,Visible light
Gold,5956.965,25.0,0,Transition Metals,Visible light
Gold,6278.17,50.0,1,Transition Metals,Visible light
Gold,6562.68,9.0,0,Transition Metals,Visible light
Gold,7510.728,50.0,0,Transition Metals,Infrared
Gold,2000.792,150.0,0,Transition Metals,Ultraviolet
Gold,2012.0,1000.0,1,Transition Metals,Ultraviolet
Gold,2021.38,250.0,1,Transition Metals,Ultraviolet
Gold,2044.587,150.0,0,Transition Metals,Ultraviolet
Gold,2082.077,400.0,1,Transition Metals,Ultraviolet
Gold,2110.685,500.0,1,Transition Metals,Ultraviolet
Gold,2228.915,200.0,0,Transition Metals,Ultraviolet
Gold,2248.562,400.0,0,Transition Metals,Ultraviolet
Gold,2263.627,700.0,1,Transition Metals,Ultraviolet
Gold,2304.684,250.0,0,Transition Metals,Ultraviolet
Gold,2352.65,15.0,0,Transition Metals,Ultraviolet
Gold,2387.75,11.0,0,Transition Metals,Ultraviolet
Gold,2427.95,250.0,1,Transition Metals,Ultraviolet
Gold,2533.518,400.0,0,Transition Metals,Ultraviolet
Gold,2552.658,100.0,0,Transition Metals,Ultraviolet
Gold,2616.393,400.0,0,Transition Metals,Ultraviolet
Gold,2641.48,25.0,0,Transition Metals,Ultraviolet
Gold,2675.954,300.0,1,Transition Metals,Ultraviolet
Gold,2748.253,100.0,1,Transition Metals,Ultraviolet
Gold,2780.822,9.0,0,Transition Metals,Ultraviolet
Gold,2802.036,600.0,1,Transition Metals,Ultraviolet
Gold,2819.793,200.0,0,Transition Metals,Ultraviolet
Gold,2822.546,1000.0,1,Transition Metals,Ultraviolet
Gold,2825.437,400.0,0,Transition Metals,Ultraviolet
Gold,2837.848,120.0,0,Transition Metals,Ultraviolet
Gold,2846.92,400.0,0,Transition Metals,Ultraviolet
Gold,2883.446,25.0,0,Transition Metals,Ultraviolet
Gold,2891.961,25.0,0,Transition Metals,Ultraviolet
Gold,2893.247,400.0,1,Transition Metals,Ultraviolet
Gold,2907.042,20.0,0,Transition Metals,Ultraviolet
Gold,2913.517,40.0,0,Transition Metals,Ultraviolet
Gold,2918.235,400.0,1,Transition Metals,Ultraviolet
Gold,2954.222,200.0,0,Transition Metals,Ultraviolet
Gold,2990.268,200.0,0,Transition Metals,Ultraviolet
Gold,2994.8,400.0,1,Transition Metals,Ultraviolet
Gold,3029.204,30.0,1,Transition Metals,Ultraviolet
Gold,3065.424,25.0,0,Transition Metals,Ultraviolet
Gold,3122.784,150.0,1,Transition Metals,Ultraviolet
Gold,3194.72,9.0,0,Transition Metals,Ultraviolet
Gold,3230.632,25.0,0,Transition Metals,Ultraviolet
Gold,3308.305,25.0,0,Transition Metals,Ultraviolet
Gold,3309.638,25.0,0,Transition Metals,Ultraviolet
Gold,3557.365,25.0,0,Transition Metals,Ultraviolet
Gold,3586.731,25.0,0,Transition Metals,Ultraviolet
Gold,3611.568,9.0,0,Transition Metals,Ultraviolet
Gold,3631.311,9.0,0,Transition Metals,Ultraviolet
Gold,3637.905,25.0,0,Transition Metals,Ultraviolet
Gold,3645.016,9.0,0,Transition Metals,Ultraviolet
Gold,3650.739,9.0,0,Transition Metals,Ultraviolet
Gold,3709.622,9.0,0,Transition Metals,Ultraviolet
Gold,3796.007,9.0,0,Transition Metals,Ultraviolet
Gold,3897.865,40.0,0,Transition Metals,Ultraviolet
Gold,3909.383,25.0,0,Transition Metals,Ultraviolet
Gold,4040.931,40.0,0,Transition Metals,Visible light
Gold,4065.068,60.0,0,Transition Metals,Visible light
Gold,4315.11,20.0,0,Transition Metals,Visible light
Gold,4437.269,11.0,0,Transition Metals,Visible light
Gold,4488.253,25.0,0,Transition Metals,Visible light
Gold,4607.512,80.0,0,Transition Metals,Visible light
Gold,4792.583,50.0,0,Transition Metals,Visible light
Gold,5230.259,25.0,0,Transition Metals,Visible light
Gold,5837.374,25.0,0,Transition Metals,Visible light
Gold,5956.965,25.0,0,Transition Metals,Visible light
Gold,6278.17,50.0,1,Transition Metals,Visible light
Gold,6562.68,9.0,0,Transition Metals,Visible light
Gold,7510.728,50.0,0,Transition Metals,Infrared
Promethium,3072.41,300.0,0,Lanthanides,Ultraviolet
Promethium,3427.4,500.0,0,Lanthanides,Ultraviolet
Promethium,3449.8,400.0,0,Lanthanides,Ultraviolet
Promethium,3634.2,300.0,0,Lanthanides,Ultraviolet
Promethium,3659.39,300.0,0,Lanthanides,Ultraviolet
Promethium,3689.79,400.0,0,Lanthanides,Ultraviolet
Promethium,3692.5,300.0,0,Lanthanides,Ultraviolet
Promethium,3697.5,300.0,0,Lanthanides,Ultraviolet
Promethium,3702.63,400.0,0,Lanthanides,Ultraviolet
Promethium,3711.72,800.0,0,Lanthanides,Ultraviolet
Promethium,3726.01,150.0,0,Lanthanides,Ultraviolet
Promethium,3742.52,300.0,0,Lanthanides,Ultraviolet
Promethium,3745.86,500.0,0,Lanthanides,Ultraviolet
Promethium,3747.09,300.0,0,Lanthanides,Ultraviolet
Promethium,3750.09,500.0,0,Lanthanides,Ultraviolet
Promethium,3795.66,400.0,0,Lanthanides,Ultraviolet
Promethium,3820.53,300.0,0,Lanthanides,Ultraviolet
Promethium,3842.98,300.0,0,Lanthanides,Ultraviolet
Promethium,3877.62,800.0,0,Lanthanides,Ultraviolet
Promethium,3892.15,1000.0,1,Lanthanides,Ultraviolet
Promethium,3899.78,400.0,0,Lanthanides,Ultraviolet
Promethium,3910.26,1000.0,1,Lanthanides,Ultraviolet
Promethium,3919.1,1000.0,1,Lanthanides,Ultraviolet
Promethium,3936.48,800.0,1,Lanthanides,Ultraviolet
Promethium,3944.21,300.0,0,Lanthanides,Ultraviolet
Promethium,3957.74,1000.0,1,Lanthanides,Ultraviolet
Promethium,3980.74,500.0,0,Lanthanides,Ultraviolet
Promethium,3995.05,300.0,0,Lanthanides,Ultraviolet
Promethium,3998.96,1000.0,1,Lanthanides,Ultraviolet
Promethium,4009.96,500.0,0,Lanthanides,Visible light
Promethium,4051.54,300.0,0,Lanthanides,Visible light
Promethium,4055.2,600.0,0,Lanthanides,Visible light
Promethium,4075.84,600.0,1,Lanthanides,Visible light
Promethium,4086.1,500.0,1,Lanthanides,Visible light
Promethium,4192.92,300.0,0,Lanthanides,Visible light
Promethium,4297.78,600.0,1,Lanthanides,Visible light
Promethium,4336.54,300.0,0,Lanthanides,Visible light
Promethium,4342.12,300.0,0,Lanthanides,Visible light
Promethium,4369.64,150.0,0,Lanthanides,Visible light
Promethium,4388.49,150.0,0,Lanthanides,Visible light
Promethium,4412.47,100.0,0,Lanthanides,Visible light
Promethium,4417.96,1000.0,1,Lanthanides,Visible light
Promethium,4432.51,400.0,0,Lanthanides,Visible light
Promethium,4445.41,500.0,0,Lanthanides,Visible light
Promethium,4446.9,600.0,0,Lanthanides,Visible light
Promethium,4453.95,800.0,1,Lanthanides,Visible light
Promethium,4473.23,300.0,0,Lanthanides,Visible light
Promethium,4481.6,150.0,0,Lanthanides,Visible light
Promethium,4500.15,600.0,0,Lanthanides,Visible light
Promethium,4525.2,600.0,0,Lanthanides,Visible light
Promethium,4527.7,150.0,0,Lanthanides,Visible light
Promethium,4529.21,800.0,1,Lanthanides,Visible light
Promethium,4575.27,150.0,0,Lanthanides,Visible light
Promethium,4597.55,100.0,0,Lanthanides,Visible light
Promethium,4600.25,100.0,0,Lanthanides,Visible light
Promethium,4605.66,200.0,0,Lanthanides,Visible light
Promethium,4609.85,100.0,0,Lanthanides,Visible light
Promethium,4617.02,150.0,0,Lanthanides,Visible light
Promethium,4619.75,100.0,0,Lanthanides,Visible light
Promethium,4621.57,100.0,0,Lanthanides,Visible light
Promethium,4623.68,200.0,0,Lanthanides,Visible light
Promethium,4624.41,100.0,0,Lanthanides,Visible light
Promethium,4625.29,200.0,0,Lanthanides,Visible light
Promethium,4633.45,150.0,0,Lanthanides,Visible light
Promethium,4643.36,150.0,0,Lanthanides,Visible light
Promethium,4643.76,100.0,0,Lanthanides,Visible light
Promethium,4647.03,100.0,0,Lanthanides,Visible light
Promethium,4653.41,150.0,0,Lanthanides,Visible light
Promethium,4660.79,100.0,0,Lanthanides,Visible light
Promethium,4663.46,150.0,0,Lanthanides,Visible light
Promethium,4665.19,300.0,0,Lanthanides,Visible light
Promethium,4671.23,150.0,0,Lanthanides,Visible light
Promethium,4677.92,100.0,0,Lanthanides,Visible light
Promethium,4678.09,150.0,0,Lanthanides,Visible light
Promethium,4682.92,200.0,0,Lanthanides,Visible light
Promethium,4696.8,100.0,0,Lanthanides,Visible light
Promethium,4728.36,300.0,0,Lanthanides,Visible light
Promethium,4728.68,150.0,0,Lanthanides,Visible light
Promethium,4734.27,400.0,1,Lanthanides,Visible light
Promethium,4745.13,150.0,0,Lanthanides,Visible light
Promethium,4757.73,150.0,0,Lanthanides,Visible light
Promethium,4759.0,700.0,1,Lanthanides,Visible light
Promethium,4762.57,1000.0,1,Lanthanides,Visible light
Promethium,4773.46,400.0,1,Lanthanides,Visible light
Promethium,4781.29,200.0,0,Lanthanides,Visible light
Promethium,4798.98,600.0,1,Lanthanides,Visible light
Promethium,4801.36,500.0,1,Lanthanides,Visible light
Promethium,4809.54,200.0,0,Lanthanides,Visible light
Promethium,4811.85,350.0,1,Lanthanides,Visible light
Promethium,4837.66,350.0,1,Lanthanides,Visible light
Promethium,4860.74,700.0,1,Lanthanides,Visible light
Promethium,4865.72,300.0,0,Lanthanides,Visible light
Promethium,4872.42,150.0,0,Lanthanides,Visible light
Promethium,4887.02,100.0,0,Lanthanides,Visible light
Promethium,4892.52,350.0,1,Lanthanides,Visible light
Promethium,4932.99,350.0,1,Lanthanides,Visible light
Promethium,4959.46,500.0,1,Lanthanides,Visible light
Promethium,4997.1,1000.0,1,Lanthanides,Visible light
Promethium,5058.31,1000.0,1,Lanthanides,Visible light
Promethium,5094.83,400.0,0,Lanthanides,Visible light
Promethium,5100.77,300.0,0,Lanthanides,Visible light
Promethium,5127.34,1000.0,1,Lanthanides,Visible light
Promethium,5146.3,700.0,1,Lanthanides,Visible light
Promethium,5153.86,400.0,0,Lanthanides,Visible light
Promethium,5169.71,300.0,0,Lanthanides,Visible light
Promethium,5171.58,500.0,0,Lanthanides,Visible light
Promethium,5194.05,300.0,0,Lanthanides,Visible light
Promethium,5208.09,500.0,0,Lanthanides,Visible light
Promethium,5236.26,500.0,0,Lanthanides,Visible light
Promethium,5236.66,300.0,0,Lanthanides,Visible light
Promethium,5246.33,400.0,0,Lanthanides,Visible light
Promethium,5270.64,500.0,0,Lanthanides,Visible light
Promethium,5546.08,800.0,1,Lanthanides,Visible light
Promethium,5576.02,800.0,1,Lanthanides,Visible light
Promethium,5823.93,500.0,0,Lanthanides,Visible light
Promethium,5868.79,300.0,0,Lanthanides,Visible light
Promethium,5946.49,400.0,0,Lanthanides,Visible light
Promethium,5956.42,150.0,0,Lanthanides,Visible light
Promethium,6043.39,100.0,0,Lanthanides,Visible light
Promethium,6069.06,50.0,0,Lanthanides,Visible light
Promethium,6100.21,300.0,1,Lanthanides,Visible light
Promethium,6151.76,200.0,0,Lanthanides,Visible light
Promethium,6229.64,50.0,0,Lanthanides,Visible light
Promethium,6286.06,100.0,0,Lanthanides,Visible light
Promethium,6308.29,50.0,0,Lanthanides,Visible light
Promethium,6323.84,100.0,0,Lanthanides,Visible light
Promethium,6390.31,50.0,0,Lanthanides,Visible light
Promethium,6431.93,500.0,0,Lanthanides,Visible light
Promethium,6517.25,50.0,0,Lanthanides,Visible light
Promethium,6520.45,300.0,1,Lanthanides,Visible light
Promethium,6542.2,50.0,0,Lanthanides,Visible light
Promethium,6598.15,400.0,1,Lanthanides,Visible light
Promethium,6598.66,80.0,0,Lanthanides,Visible light
Promethium,6606.37,70.0,0,Lanthanides,Visible light
Promethium,6625.23,80.0,0,Lanthanides,Visible light
Promethium,6649.81,70.0,0,Lanthanides,Visible light
Promethium,6659.05,400.0,0,Lanthanides,Visible light
Promethium,6661.68,50.0,0,Lanthanides,Visible light
Promethium,6667.51,80.0,0,Lanthanides,Visible light
Promethium,6677.47,70.0,0,Lanthanides,Visible light
Promethium,6685.55,50.0,0,Lanthanides,Visible light
Promethium,6685.68,50.0,0,Lanthanides,Visible light
Promethium,6700.33,60.0,0,Lanthanides,Visible light
Promethium,6714.67,70.0,0,Lanthanides,Visible light
Promethium,6717.26,50.0,0,Lanthanides,Visible light
Promethium,6720.71,50.0,0,Lanthanides,Visible light
Promethium,6727.5,70.0,0,Lanthanides,Visible light
Promethium,6743.71,60.0,0,Lanthanides,Visible light
Promethium,6749.91,90.0,0,Lanthanides,Visible light
Promethium,6750.48,90.0,0,Lanthanides,Visible light
Promethium,6772.29,300.0,0,Lanthanides,Visible light
Promethium,6833.3,80.0,0,Lanthanides,Visible light
Promethium,3072.41,300.0,0,Lanthanides,Ultraviolet
Promethium,3427.4,500.0,0,Lanthanides,Ultraviolet
Promethium,3449.8,400.0,0,Lanthanides,Ultraviolet
Promethium,3634.2,300.0,0,Lanthanides,Ultraviolet
Promethium,3659.39,300.0,0,Lanthanides,Ultraviolet
Promethium,3689.79,400.0,0,Lanthanides,Ultraviolet
Promethium,3692.5,300.0,0,Lanthanides,Ultraviolet
Promethium,3697.5,300.0,0,Lanthanides,Ultraviolet
Promethium,3702.63,400.0,0,Lanthanides,Ultraviolet
Promethium,3711.72,800.0,0,Lanthanides,Ultraviolet
Promethium,3726.01,150.0,0,Lanthanides,Ultraviolet
Promethium,3742.52,300.0,0,Lanthanides,Ultraviolet
Promethium,3745.86,500.0,0,Lanthanides,Ultraviolet
Promethium,3747.09,300.0,0,Lanthanides,Ultraviolet
Promethium,3750.09,500.0,0,Lanthanides,Ultraviolet
Promethium,3795.66,400.0,0,Lanthanides,Ultraviolet
Promethium,3820.53,300.0,0,Lanthanides,Ultraviolet
Promethium,3842.98,300.0,0,Lanthanides,Ultraviolet
Promethium,3877.62,800.0,0,Lanthanides,Ultraviolet
Promethium,3892.15,1000.0,1,Lanthanides,Ultraviolet
Promethium,3899.78,400.0,0,Lanthanides,Ultraviolet
Promethium,3910.26,1000.0,1,Lanthanides,Ultraviolet
Promethium,3919.1,1000.0,1,Lanthanides,Ultraviolet
Promethium,3936.48,800.0,1,Lanthanides,Ultraviolet
Promethium,3944.21,300.0,0,Lanthanides,Ultraviolet
Promethium,3957.74,1000.0,1,Lanthanides,Ultraviolet
Promethium,3980.74,500.0,0,Lanthanides,Ultraviolet
Promethium,3995.05,300.0,0,Lanthanides,Ultraviolet
Promethium,3998.96,1000.0,1,Lanthanides,Ultraviolet
Promethium,4009.96,500.0,0,Lanthanides,Visible light
Promethium,4051.54,300.0,0,Lanthanides,Visible light
Promethium,4055.2,600.0,0,Lanthanides,Visible light
Promethium,4075.84,600.0,1,Lanthanides,Visible light
Promethium,4086.1,500.0,1,Lanthanides,Visible light
Promethium,4192.92,300.0,0,Lanthanides,Visible light
Promethium,4297.78,600.0,1,Lanthanides,Visible light
Promethium,4336.54,300.0,0,Lanthanides,Visible light
Promethium,4342.12,300.0,0,Lanthanides,Visible light
Promethium,4369.64,150.0,0,Lanthanides,Visible light
Promethium,4388.49,150.0,0,Lanthanides,Visible light
Promethium,4412.47,100.0,0,Lanthanides,Visible light
Promethium,4417.96,1000.0,1,Lanthanides,Visible light
Promethium,4432.51,400.0,0,Lanthanides,Visible light
Promethium,4445.41,500.0,0,Lanthanides,Visible light
Promethium,4446.9,600.0,0,Lanthanides,Visible light
Promethium,4453.95,800.0,1,Lanthanides,Visible light
Promethium,4473.23,300.0,0,Lanthanides,Visible light
Promethium,4481.6,150.0,0,Lanthanides,Visible light
Promethium,4500.15,600.0,0,Lanthanides,Visible light
Promethium,4525.2,600.0,0,Lanthanides,Visible light
Promethium,4527.7,150.0,0,Lanthanides,Visible light
Promethium,4529.21,800.0,1,Lanthanides,Visible light
Promethium,4575.27,150.0,0,Lanthanides,Visible light
Promethium,4597.55,100.0,0,Lanthanides,Visible light
Promethium,4600.25,100.0,0,Lanthanides,Visible light
Promethium,4605.66,200.0,0,Lanthanides,Visible light
Promethium,4609.85,100.0,0,Lanthanides,Visible light
Promethium,4617.02,150.0,0,Lanthanides,Visible light
Promethium,4619.75,100.0,0,Lanthanides,Visible light
Promethium,4621.57,100.0,0,Lanthanides,Visible light
Promethium,4623.68,200.0,0,Lanthanides,Visible light
Promethium,4624.41,100.0,0,Lanthanides,Visible light
Promethium,4625.29,200.0,0,Lanthanides,Visible light
Promethium,4633.45,150.0,0,Lanthanides,Visible light
Promethium,4643.36,150.0,0,Lanthanides,Visible light
Promethium,4643.76,100.0,0,Lanthanides,Visible light
Promethium,4647.03,100.0,0,Lanthanides,Visible light
Promethium,4653.41,150.0,0,Lanthanides,Visible light
Promethium,4660.79,100.0,0,Lanthanides,Visible light
Promethium,4663.46,150.0,0,Lanthanides,Visible light
Promethium,4665.19,300.0,0,Lanthanides,Visible light
Promethium,4671.23,150.0,0,Lanthanides,Visible light
Promethium,4677.92,100.0,0,Lanthanides,Visible light
Promethium,4678.09,150.0,0,Lanthanides,Visible light
Promethium,4682.92,200.0,0,Lanthanides,Visible light
Promethium,4696.8,100.0,0,Lanthanides,Visible light
Promethium,4728.36,300.0,0,Lanthanides,Visible light
Promethium,4728.68,150.0,0,Lanthanides,Visible light
Promethium,4734.27,400.0,1,Lanthanides,Visible light
Promethium,4745.13,150.0,0,Lanthanides,Visible light
Promethium,4757.73,150.0,0,Lanthanides,Visible light
Promethium,4759.0,700.0,1,Lanthanides,Visible light
Promethium,4762.57,1000.0,1,Lanthanides,Visible light
Promethium,4773.46,400.0,1,Lanthanides,Visible light
Promethium,4781.29,200.0,0,Lanthanides,Visible light
Promethium,4798.98,600.0,1,Lanthanides,Visible light
Promethium,4801.36,500.0,1,Lanthanides,Visible light
Promethium,4809.54,200.0,0,Lanthanides,Visible light
Promethium,4811.85,350.0,1,Lanthanides,Visible light
Promethium,4837.66,350.0,1,Lanthanides,Visible light
Promethium,4860.74,700.0,1,Lanthanides,Visible light
Promethium,4865.72,300.0,0,Lanthanides,Visible light
Promethium,4872.42,150.0,0,Lanthanides,Visible light
Promethium,4887.02,100.0,0,Lanthanides,Visible light
Promethium,4892.52,350.0,1,Lanthanides,Visible light
Promethium,4932.99,350.0,1,Lanthanides,Visible light
